16,0,3.0757,5.6543,7.7879,2.6404
16,0,3.1336,5.4001,7.2664,2.5751
16,0,2.6424,5.604,7.6587,2.5955
16,0,4.5617,5.6426,7.7333,2.6662
16,0,3.3114,5.5132,8.0477,2.9709
16,0,5.0567,5.4958,7.195,2.4458
16,0,5.5554,5.359,6.9238,2.3413
16,0,4.0707,5.4938,7.8166,2.8801
16,0,2.8935,5.4903,7.3425,2.4421
16,0,2.902,5.4151,7.0433,2.3154
16,0,3.5923,5.6021,7.8647,2.7789
16,0,2.8497,5.5571,7.5849,2.6226
16,0,3.6803,5.5284,7.7682,2.8391
16,0,2.3533,5.7979,8.3044,2.7728
16,0,5.1503,5.6145,8.1959,3.0054
16,0,3.5928,5.6422,8.0684,2.9324
16,0,3.1979,5.5454,7.7111,2.7341
16,0,2.6472,5.7088,8.0842,2.8059
16,0,5.7296,5.68,7.9812,2.7991
16,0,3.5533,5.6293,7.9986,2.886
16,0,3.1504,5.5137,7.8397,2.901
16,0,3.7797,5.6389,8.2056,2.9603
16,0,2.1136,5.4583,7.0932,2.1918
16,0,3.7646,5.5498,7.6834,2.7788
16,0,5.6132,5.5739,7.2328,2.2727
16,0,2.8781,5.7698,8.4344,3.0444
16,0,3.514,5.8525,8.3402,2.6534
16,0,2.4355,5.6349,7.4463,2.4345
16,0,4.5357,5.4132,7.1067,2.4554
16,0,4.7801,5.3047,6.9024,2.4852
16,0,4.9651,5.4901,7.5781,2.6399
16,0,2.7887,5.6756,7.9145,2.708
16,0,2.6006,5.3482,7.332,2.6961
16,0,2.3504,5.6411,8.1176,2.8859
16,0,2.2017,5.5145,7.7836,2.8066
16,0,3.3635,5.5592,8.0001,2.9706
16,0,3.0957,5.7472,8.6596,3.1449
16,0,3.6277,5.6188,8.2308,3.0118
16,0,4.8382,5.6699,8.2468,3.0248
16,0,3.3055,5.6147,7.6101,2.529
16,0,3.9758,5.5502,7.8645,2.8783
16,0,5.0338,5.7374,8.7193,3.3204
16,0,2.2891,5.6887,7.8607,2.6469
16,0,3.3581,5.5031,7.2896,2.4281
16,0,3.0692,5.6892,7.7874,2.5793
16,0,4.7807,5.7311,8.6525,3.2171
16,0,2.7077,5.9166,8.9875,3.2141
16,0,3.396,5.3808,7.588,2.8235
16,0,2.7819,5.3962,6.8957,2.3068
16,0,3.9392,5.478,7.6443,2.7276
16,0,4.3631,5.5417,8.1064,3.0387
16,0,3.1353,5.6498,8.1039,2.8756
16,0,2.1509,5.8844,9.2879,3.4661
16,0,5.5206,5.6265,7.8699,2.7008
16,0,1.9407,5.6112,7.4824,2.4865
16,0,6.1132,5.6304,8.2778,2.9953
16,0,2.0203,5.8189,8.4652,2.8207
16,0,3.1878,5.5466,7.5143,2.5803
16,0,3.8547,5.5436,8.0747,3.0385
16,0,3.0761,5.7398,8.2707,2.9994
16,0,4.377,5.5601,7.3772,2.4689
16,0,3.2541,5.6123,7.9006,2.7744
16,0,2.269,5.5019,7.5701,2.6847
16,0,4.3322,5.8331,8.8518,3.2537
16,0,6.5061,5.6299,7.8788,2.7743
16,0,4.0411,5.694,7.6995,2.4582
16,0,3.4338,5.4254,7.43,2.6161
16,0,2.3134,5.723,8.3734,3.039
16,0,4.3731,5.4774,7.7688,2.8938
16,0,2.8631,5.513,7.2496,2.4407
16,0,3.5573,5.8006,8.2873,2.8232
16,0,2.306,5.1713,6.5399,2.2787
16,0,4.1874,5.5282,7.558,2.474
16,0,1.9086,5.7674,7.7757,2.4708
16,0,2.714,5.4674,7.0047,2.2693
16,0,3.9769,5.3859,7.0942,2.2762
16,0,2.1199,5.8785,8.9342,3.1773
16,0,3.2189,5.6479,7.994,2.7888
16,0,4.9532,5.4946,7.5415,2.6095
16,0,3.143,5.8284,8.7047,3.1254
16,0,2.8546,5.4023,6.9992,2.3391
16,0,2.214,5.6021,7.3559,2.3561
16,0,3.2629,5.7278,8.0078,2.7871
16,0,2.1506,5.8731,9.025,3.3373
16,0,2.9809,5.3889,7.2262,2.5492
16,0,2.586,5.6162,7.6772,2.6488
16,0,2.3979,5.7981,8.8174,3.2724
16,0,3.0019,5.6194,7.6432,2.6123
16,0,3.9635,5.6788,7.5264,2.39
16,0,3.1368,5.5261,7.9645,2.951
16,0,3.0904,5.535,7.679,2.7219
16,0,4.1901,5.8272,8.1808,2.6311
16,0,2.6138,5.4645,7.123,2.3446
16,0,2.4018,5.7705,8.4876,3.0469
16,0,3.9547,5.2569,6.9989,2.4822
16,0,3.5392,5.7283,8.3385,2.9047
16,0,2.1332,5.4525,7.098,2.4371
16,0,2.7403,5.7493,8.5395,3.1601
16,0,5.1317,5.5558,8.0539,2.9583
16,0,2.7416,5.6897,8.4015,3.014
16,0,4.6731,5.5626,7.7793,2.7736
16,0,2.662,5.5832,7.9502,2.9136
16,0,4.4568,5.5461,7.8392,2.7644
16,0,2.8937,5.5238,7.6176,2.7115
16,0,3.9345,5.565,7.8013,2.8125
16,0,3.343,5.7716,7.6568,2.3711
16,0,2.0737,5.8656,8.8431,3.1136
16,0,2.9145,5.6586,8.1469,2.9571
