,0
0,0.8603395061728395
1,0.8958333333333334
2,0.8520061728395062
3,0.8276234567901235
4,0.8595679012345679
5,0.9104938271604939
6,0.9524691358024692
7,0.9731481481481481
8,0.9827160493827161
9,0.9942901234567901
10,0.995679012345679
11,0.9972222222222222
12,0.9989197530864198
13,0.9987654320987654
14,1.0
15,1.0
16,0.9998456790123457
17,1.0
18,0.9998456790123457
19,1.0
20,0.9998456790123457
