,0
0,0.8537037037037037
1,0.8925925925925926
2,0.8310185185185185
3,0.8226851851851852
4,0.874537037037037
5,0.9296296296296296
6,0.9578703703703704
7,0.9787037037037037
8,0.9861111111111112
9,0.9944444444444445
10,0.9953703703703703
11,0.9972222222222222
12,0.9986111111111111
13,0.9990740740740741
14,0.999537037037037
15,0.999537037037037
16,0.999537037037037
17,1.0
18,0.999537037037037
19,1.0
20,1.0
