,0
0,0.816358024691358
1,0.8867283950617284
2,0.8743827160493827
3,0.8560185185185185
4,0.8827160493827161
5,0.9234567901234568
6,0.9618827160493827
7,0.979783950617284
8,0.9871913580246914
9,0.9945987654320988
10,0.9938271604938271
11,0.995216049382716
12,0.9970679012345679
13,0.9972222222222222
14,0.9990740740740741
15,0.9998456790123457
16,0.9998456790123457
17,1.0
18,0.9998456790123457
19,1.0
20,0.9998456790123457
