,0
0,0.9550925925925926
1,0.975925925925926
2,0.9921296296296296
3,0.9958333333333333
4,0.9967592592592592
5,0.9986111111111111
6,0.9981481481481481
7,1.0
8,0.999537037037037
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
