,0
0,0.7805555555555556
1,0.8939814814814815
2,0.8546296296296296
3,0.8569444444444444
4,0.8925925925925926
5,0.9393518518518519
6,0.9578703703703704
7,0.9768518518518519
8,0.9879629629629629
9,0.9953703703703703
10,0.9981481481481481
11,0.9986111111111111
12,0.9986111111111111
13,0.999537037037037
14,0.999537037037037
15,0.999537037037037
16,0.999537037037037
17,1.0
18,0.999537037037037
19,1.0
20,1.0
