,0
0,0.85
1,0.9069444444444444
2,0.8425925925925926
3,0.8226851851851852
4,0.8694444444444445
5,0.9226851851851852
6,0.9467592592592593
7,0.9662037037037037
8,0.9814814814814815
9,0.9930555555555556
10,0.9972222222222222
11,0.9981481481481481
12,0.9986111111111111
13,0.999537037037037
14,0.999537037037037
15,0.999537037037037
16,0.999537037037037
17,1.0
18,1.0
19,1.0
20,1.0
