,0
0,0.8078703703703703
1,0.8986111111111111
2,0.8541666666666666
3,0.8490740740740741
4,0.8870370370370371
5,0.9342592592592592
6,0.9574074074074074
7,0.975925925925926
8,0.9861111111111112
9,0.9935185185185185
10,0.9944444444444445
11,0.9972222222222222
12,0.9976851851851852
13,0.9981481481481481
14,0.9981481481481481
15,0.9990740740740741
16,0.999537037037037
17,1.0
18,0.999537037037037
19,1.0
20,1.0
