,0
0,0.8273148148148148
1,0.8893518518518518
2,0.8240740740740741
3,0.8388888888888889
4,0.8986111111111111
5,0.9467592592592593
6,0.9611111111111111
7,0.975
8,0.986574074074074
9,0.9953703703703703
10,0.9976851851851852
11,0.999537037037037
12,0.9986111111111111
13,0.999537037037037
14,0.999537037037037
15,0.999537037037037
16,0.999537037037037
17,1.0
18,0.999537037037037
19,1.0
20,1.0
