,0
0,0.7864197530864198
1,0.8779320987654321
2,0.8743827160493827
3,0.862037037037037
4,0.8933641975308642
5,0.9308641975308642
6,0.9660493827160493
7,0.9814814814814815
8,0.9910493827160494
9,0.9958333333333333
10,0.9962962962962963
11,0.9976851851851852
12,0.9993827160493827
13,0.9989197530864198
14,0.9998456790123457
15,1.0
16,0.9998456790123457
17,1.0
18,0.9998456790123457
19,1.0
20,0.9998456790123457
