,0
0,0.9708333333333333
1,0.987037037037037
2,0.9736111111111111
3,0.9550925925925926
4,0.9717592592592592
5,0.9912037037037037
6,0.9972222222222222
7,0.9972222222222222
8,0.9976851851851852
9,0.9962962962962963
10,0.9981481481481481
11,0.999537037037037
12,0.999537037037037
13,0.999537037037037
14,0.999537037037037
15,0.999537037037037
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
