16,0,2.9286,5.6636,7.9662,2.7202
16,0,4.1563,5.4249,7.5567,2.7598
16,0,2.6209,5.2894,6.8009,2.2987
16,0,2.3706,5.6654,7.9497,2.6831
16,0,3.6803,5.7251,8.6669,3.2588
16,0,3.868,5.6317,7.6853,2.5427
16,0,2.3293,5.6957,8.1126,2.7516
16,0,2.7002,5.7993,8.3098,2.8241
16,0,3.1692,5.6286,8.3965,3.2365
16,0,2.2595,5.6687,8.3308,3.079
16,0,2.7278,5.5896,7.6913,2.5073
16,0,4.6169,5.6348,8.1655,3.0323
16,0,3.4008,5.3806,7.6199,2.8664
16,0,3.162,5.4351,7.2396,2.4819
16,0,2.6345,5.5046,7.2339,2.4264
16,0,4.84,5.5005,7.7722,2.8499
16,0,1.9171,5.7157,8.2603,2.9267
16,0,3.8607,5.3713,6.995,2.3724
16,0,4.3285,5.3705,6.8756,2.2374
16,0,4.6312,5.6349,8.0804,2.9033
16,0,3.3444,5.4629,7.4933,2.7054
16,0,3.2898,5.3104,6.9878,2.426
16,0,2.4438,5.6037,7.7069,2.7023
16,0,4.3401,5.4846,7.7325,2.796
16,0,3.9333,5.6682,7.9526,2.8075
16,0,1.9782,5.5995,7.5465,2.5847
16,0,5.3595,5.6239,7.8791,2.8166
16,0,2.7115,5.2842,6.8571,2.3936
16,0,3.4066,5.5165,7.7338,2.8095
16,0,3.5895,5.6521,7.9882,2.7584
16,0,3.4052,5.4676,7.3932,2.6055
16,0,6.02,5.5539,7.282,2.3476
16,0,2.5099,5.7502,8.6399,3.1933
16,0,4.2066,5.7465,7.9735,2.6828
16,0,4.7262,5.7332,8.2628,2.9022
16,0,2.0067,5.6135,7.8621,2.606
16,0,3.3561,5.3966,7.1051,2.3964
16,0,5.0218,5.6778,7.9567,2.803
16,0,2.5725,5.5227,7.6841,2.738
16,0,3.3327,5.4795,7.6207,2.6419
16,0,3.3736,5.7085,7.8844,2.599
16,0,4.7269,5.6878,8.2619,2.9228
16,0,3.5602,5.736,8.6259,3.2021
16,0,2.177,6.0628,9.3134,3.2991
16,0,4.1531,5.3868,7.5261,2.8542
16,0,4.9896,5.6796,8.4434,3.1595
