16,0,4.3666,1.8707,0.89853,0.33279
16,0,7.373,1.8915,0.93122,0.34816
16,0,9.5268,1.8502,0.89913,0.33166
16,0,7.6697,1.8476,0.87177,0.32118
16,0,5.1153,1.804,0.82761,0.30958
16,0,4.3659,1.8733,0.93342,0.36166
16,0,5.3658,1.8859,0.92017,0.34262
16,0,6.8271,1.8077,0.81156,0.2814
16,0,4.9599,1.8143,0.83533,0.29354
16,0,5.9891,1.8137,0.79406,0.26356
16,0,3.661,1.8479,0.89941,0.3408
16,0,4.3181,1.8524,0.89102,0.33594
16,0,5.4781,1.9117,0.98582,0.3892
16,0,10.884,1.8435,0.8958,0.33763
16,0,5.9374,1.8328,0.8337,0.30569
16,0,5.2681,2.0315,1.1263,0.44229
16,0,5.8532,1.9251,0.89411,0.28638
16,0,6.4885,1.9072,0.88422,0.30227
16,0,5.3161,1.891,0.93765,0.34964
16,0,11.669,1.8448,0.92636,0.36406
16,0,6.0423,1.9169,0.93969,0.33382
16,0,4.7979,1.8888,0.92072,0.34227
16,0,5.9488,1.9066,0.95907,0.3536
16,0,6.475,1.9375,0.97784,0.36627
16,0,7.6968,1.8997,0.94105,0.34175
16,0,6.337,1.8886,0.91595,0.33172
16,0,9.3914,1.8476,0.81445,0.26909
16,0,9.518,1.8821,0.91049,0.32344
16,0,8.0811,1.8811,0.90928,0.3398
16,0,4.8737,1.916,0.99288,0.38292
16,0,7.3618,1.8153,0.83588,0.30172
16,0,7.078,1.8005,0.86155,0.32561
16,0,9.8352,1.9617,1.0175,0.3813
16,0,4.6927,1.8806,0.85943,0.29233
16,0,8.6959,1.9388,0.96077,0.34043
16,0,6.7024,1.8384,0.87279,0.32982
16,0,13.232,1.7988,0.85601,0.32551
16,0,6.2968,1.7673,0.80002,0.28348
16,0,7.2526,1.8848,0.90694,0.32505
16,0,5.3555,1.8642,0.87351,0.31485
16,0,4.8099,1.8225,0.87903,0.32453
16,0,3.5724,1.8605,0.87393,0.31909
16,0,3.4292,1.9604,0.98086,0.34638
16,0,4.7804,1.8371,0.83095,0.26774
16,0,5.294,1.8565,0.86391,0.30137
16,0,4.5708,1.9362,1.0326,0.39886
16,0,10.552,1.8944,0.96983,0.37729
16,0,10.105,1.8167,0.80404,0.27811
16,0,7.2257,1.9432,1.0299,0.38917
16,0,7.6922,1.8707,0.89021,0.32883
16,0,7.5732,1.7943,0.78401,0.26657
16,0,3.8285,1.8153,0.86695,0.3306
16,0,6.8703,1.9154,0.98275,0.38114
16,0,11.897,1.8917,0.88295,0.29956
16,0,8.028,1.7924,0.85486,0.32211
16,0,6.8906,1.8336,0.86048,0.31687
16,0,4.929,1.8876,0.94653,0.36345
16,0,3.5848,1.9223,0.99652,0.3806
16,0,7.5567,1.9388,1.013,0.39521
16,0,7.5917,1.7259,0.7891,0.29921
16,0,8.6765,1.9425,1.0131,0.38371
16,0,5.1788,1.8536,0.89217,0.33389
16,0,6.5013,1.9034,0.8788,0.29805
16,0,6.9702,1.8203,0.83775,0.2994
16,0,8.806,1.7943,0.79214,0.27023
16,0,6.1371,1.8398,0.84773,0.31555
16,0,8.9863,1.8799,0.83366,0.26341
16,0,6.0587,1.8092,0.86877,0.32395
16,0,4.8449,1.8462,0.82882,0.28119
16,0,5.1257,1.8632,0.90062,0.33307
16,0,4.6014,1.8648,0.91434,0.34037
16,0,5.4921,1.8443,0.86009,0.31936
16,0,5.5432,1.9163,0.92609,0.33386
16,0,5.578,1.9064,0.92613,0.33341
16,0,7.7979,1.7655,0.80553,0.29854
16,0,7.0327,1.8039,0.80361,0.27428
16,0,6.1152,1.8296,0.91978,0.36209
16,0,6.7394,1.8291,0.89814,0.35167
16,0,8.1638,1.7874,0.74758,0.24627
16,0,5.4984,1.9447,0.96385,0.34401
16,0,10.716,1.8259,0.89518,0.34294
16,0,6.2194,1.8534,0.9206,0.36008
16,0,4.119,1.7589,0.76358,0.28078
16,0,6.7311,1.8918,0.97364,0.36433
16,0,5.1821,1.897,0.95284,0.36362
16,0,7.4819,1.8848,0.97734,0.38395
16,0,7.7885,1.8289,0.84564,0.30664
16,0,7.4247,1.732,0.71923,0.24496
16,0,4.8642,1.9149,0.99858,0.37631
16,0,4.6383,1.9133,0.9348,0.33918
16,0,6.5143,1.9296,0.92713,0.30285
16,0,3.3098,1.8989,0.95918,0.3693
16,0,7.1307,1.8316,0.84926,0.31281
16,0,4.0378,1.8627,0.92236,0.35687
16,0,6.3026,1.8919,0.93993,0.35086
16,0,7.8059,1.9157,0.97376,0.37494
16,0,4.8881,1.772,0.81282,0.30226
16,0,6.5786,1.7943,0.79382,0.26909
16,0,4.4543,1.7077,0.72956,0.26366
16,0,5.5903,1.8829,0.93416,0.349
16,0,6.1615,1.9151,0.95908,0.35253
16,0,4.8031,1.8922,0.90247,0.3242
16,0,8.015,1.8735,0.90363,0.32383
16,0,5.2112,1.8426,0.87301,0.32001
16,0,6.6134,1.8766,0.88381,0.30587
16,0,10.207,1.9471,1.0064,0.38444
16,0,11.761,1.8119,0.89011,0.35051
16,0,13.445,1.8202,0.85579,0.29685
